entry_time,exit_time,dir,ep,exit_price,result,equity,tf
2025-07-28 14:00:00+00:00,2025-07-30 12:54:00+00:00,-1,0.5972900000000001,0.592888035714286,win,68202144.96461232,1h
2025-07-28 18:00:00+00:00,2025-07-29 01:10:00+00:00,-1,0.5968300000000001,0.5968300000000001,loss,68884166.41425845,1h
2025-07-28 22:00:00+00:00,2025-07-29 00:50:00+00:00,-1,0.59711,0.5962149107142857,win,71276085.34066544,1h
2025-07-29 00:00:00+00:00,2025-07-29 00:35:00+00:00,-1,0.59721,0.5964482142857142,win,73747660.28513698,1h
2025-07-29 11:00:00+00:00,2025-07-29 14:39:00+00:00,-1,0.59565,0.59565,loss,74485136.88798836,1h
2025-07-30 04:00:00+00:00,2025-07-30 05:42:00+00:00,-1,0.59663,0.59663,loss,75229988.25686824,1h
2025-07-30 08:00:00+00:00,2025-07-30 12:35:00+00:00,-1,0.5957100000000001,0.5931508035714288,win,77855717.46472508,1h
2025-07-30 10:00:00+00:00,2025-07-30 11:56:00+00:00,-1,0.59565,0.5943099999999997,win,80566249.85053417,1h
2025-07-30 16:00:00+00:00,2025-07-30 17:50:00+00:00,-1,0.5910700000000001,0.5921799999999999,loss,78940276.44445983,1h
2025-07-31 13:00:00+00:00,2025-08-01 07:12:00+00:00,-1,0.5900500000000001,0.5871966964285715,win,81696293.7075914,1h
2025-07-31 16:00:00+00:00,2025-08-01 09:27:00+00:00,-1,0.5892900000000001,0.5860950892857144,win,84549291.24401177,1h
2025-07-31 18:00:00+00:00,2025-08-01 08:52:00+00:00,-1,0.58897,0.5865140178571429,win,87499944.87393716,1h
2025-07-31 20:00:00+00:00,2025-08-01 07:20:00+00:00,-1,0.58904,0.5867291071428569,win,90553017.69848184,1h
2025-07-31 22:00:00+00:00,2025-08-01 00:36:00+00:00,-1,0.5890500000000001,0.5890500000000001,loss,91458547.87546666,1h
2025-07-31 23:00:00+00:00,2025-08-01 07:13:00+00:00,-1,0.5889500000000001,0.5870669642857143,win,94647518.75971809,1h
2025-08-01 00:00:00+00:00,2025-08-01 09:00:00+00:00,-1,0.58865,0.5863962499999997,win,97949729.40181239,1h
2025-08-01 02:00:00+00:00,2025-08-01 12:30:00+00:00,-1,0.58769,0.58769,loss,98929226.69583051,1h
2025-08-01 05:00:00+00:00,2025-08-01 07:19:00+00:00,-1,0.58813,0.5867846428571429,win,102373501.81498386,1h
2025-08-01 07:00:00+00:00,2025-08-01 12:30:00+00:00,-1,0.58743,0.58743,loss,103397236.8331337,1h
2025-08-01 11:00:00+00:00,2025-08-01 11:52:00+00:00,1,0.5864499999999999,0.5864499999999999,loss,104431209.20146504,1h
2025-08-04 05:00:00+00:00,2025-08-04 09:11:00+00:00,-1,0.59143,0.59143,loss,105475521.2934797,1h
2025-08-04 08:00:00+00:00,2025-08-04 09:42:00+00:00,-1,0.59069,0.5919551785714285,loss,103349204.41095224,1h
2025-08-04 09:00:00+00:00,2025-08-04 14:55:00+00:00,1,0.59117,0.59117,loss,104382696.45506176,1h
2025-08-04 11:00:00+00:00,2025-08-04 15:30:00+00:00,1,0.59181,0.5905122857142857,loss,102278830.43642908,1h
2025-08-04 13:00:00+00:00,2025-08-04 13:10:00+00:00,-1,0.59187,0.5926566428571429,loss,100206915.12401056,1h
2025-08-05 06:00:00+00:00,2025-08-05 06:25:00+00:00,-1,0.58943,0.5901978214285715,loss,98176330.7720138,1h
2025-08-06 02:00:00+00:00,2025-08-06 10:51:00+00:00,1,0.59117,0.5932332142857142,win,101600663.68727033,1h
2025-08-06 10:00:00+00:00,2025-08-06 14:35:00+00:00,1,0.5921799999999999,0.5921799999999999,loss,102616670.32414304,1h
2025-08-07 04:00:00+00:00,2025-08-07 14:08:00+00:00,1,0.5944699999999999,0.5944699999999999,loss,103642837.02738447,1h
2025-08-07 06:00:00+00:00,2025-08-07 10:00:00+00:00,1,0.59505,0.59505,loss,104679265.39765832,1h
2025-08-07 18:00:00+00:00,2025-08-07 18:44:00+00:00,1,0.59463,0.5939003571428572,loss,102556588.08542603,1h
2025-08-07 20:00:00+00:00,2025-08-11 11:25:00+00:00,1,0.5956699999999999,0.5936837142857143,loss,100495077.60293402,1h
2025-08-08 18:00:00+00:00,2025-08-08 19:27:00+00:00,1,0.59553,0.5949087142857142,loss,98452296.14700915,1h
2025-08-11 02:00:00+00:00,2025-08-11 07:04:00+00:00,1,0.59536,0.5943161071428572,loss,96464205.25331278,1h
2025-08-11 10:00:00+00:00,2025-08-11 23:33:00+00:00,-1,0.5940700000000001,0.5940700000000001,loss,97428847.30584592,1h
2025-08-11 12:00:00+00:00,2025-08-12 01:42:00+00:00,-1,0.59325,0.594514,loss,95464731.4686117,1h
2025-08-11 23:00:00+00:00,2025-08-12 01:21:00+00:00,1,0.59385,0.59385,loss,96419378.78329782,1h
2025-08-12 06:00:00+00:00,2025-08-12 12:30:00+00:00,-1,0.5929500000000001,0.5929500000000001,loss,97383572.5711308,1h
2025-08-13 03:00:00+00:00,2025-08-14 06:49:00+00:00,1,0.5959099999999999,0.5959099999999999,loss,98357408.2968421,1h
2025-08-13 20:00:00+00:00,2025-08-13 21:30:00+00:00,1,0.5973499999999999,0.5973499999999999,loss,99340982.37981051,1h
2025-08-13 22:00:00+00:00,2025-08-14 00:08:00+00:00,1,0.5975199999999999,0.5984410714285715,win,102791242.92817272,1h
2025-08-13 23:00:00+00:00,2025-08-14 01:30:00+00:00,1,0.59763,0.5988067857142858,win,106367283.14445661,1h
2025-08-14 06:00:00+00:00,2025-08-14 12:30:00+00:00,-1,0.59679,0.593640982142857,win,110081720.30507632,1h
2025-08-14 12:00:00+00:00,2025-08-14 12:30:00+00:00,-1,0.5949300000000001,0.5930916071428572,win,113919691.6732821,1h
2025-08-14 13:00:00+00:00,2025-08-20 02:00:00+00:00,-1,0.59309,0.5872041071428569,win,117902050.41365354,1h
2025-08-14 16:00:00+00:00,2025-08-15 12:41:00+00:00,-1,0.5914900000000001,0.5933543214285715,loss,115531292.94224776,1h
2025-08-14 23:00:00+00:00,2025-08-15 03:06:00+00:00,-1,0.5919500000000001,0.5919500000000001,loss,116686605.87167025,1h
2025-08-15 19:00:00+00:00,2025-08-17 22:57:00+00:00,-1,0.59235,0.5928316428571428,loss,114303392.83701146,1h
2025-08-18 02:00:00+00:00,2025-08-18 13:58:00+00:00,1,0.5936899999999999,0.5927195000000001,loss,111993524.1696858,1h
2025-08-18 04:00:00+00:00,2025-08-18 06:43:00+00:00,1,0.59337,0.59337,loss,113113459.41138266,1h
2025-08-18 10:00:00+00:00,2025-08-18 14:21:00+00:00,-1,0.5937300000000001,0.5921737500000002,win,117054375.66884786,1h
2025-08-18 11:00:00+00:00,2025-08-18 14:17:00+00:00,-1,0.59367,0.592282857142857,win,121130333.50463794,1h
2025-08-18 12:00:00+00:00,2025-08-18 14:47:00+00:00,-1,0.59341,0.5914174999999998,win,125354772.78859814,1h
2025-08-19 06:00:00+00:00,2025-08-19 07:06:00+00:00,-1,0.5917300000000001,0.5928989642857143,loss,122826045.12649623,1h
2025-08-19 13:00:00+00:00,2025-08-19 16:29:00+00:00,-1,0.5921700000000001,0.5899545535714286,win,127111158.79513714,1h
2025-08-19 15:00:00+00:00,2025-08-20 02:00:00+00:00,-1,0.59099,0.5875133035714284,win,131550935.34193975,1h
2025-08-20 01:00:00+00:00,2025-08-20 01:41:00+00:00,-1,0.58926,0.58926,loss,132866444.69535914,1h
2025-08-20 02:00:00+00:00,2025-08-20 02:01:00+00:00,-1,0.5888300000000001,0.5859520535714287,win,137505268.4496752,1h
2025-08-21 01:00:00+00:00,2025-08-21 01:38:00+00:00,-1,0.58213,0.583015142857143,loss,134723738.4355905,1h
2025-08-21 03:00:00+00:00,2025-08-22 14:00:00+00:00,-1,0.5819000000000001,0.5819000000000001,loss,136070975.8199464,1h
2025-08-21 12:00:00+00:00,2025-08-22 14:00:00+00:00,-1,0.5820700000000001,0.5820700000000001,loss,137431685.57814586,1h
2025-08-21 13:00:00+00:00,2025-08-22 14:00:00+00:00,-1,0.5820200000000001,0.5820200000000001,loss,138806002.43392733,1h
2025-08-21 15:00:00+00:00,2025-08-22 14:00:00+00:00,-1,0.5819700000000001,0.5819700000000001,loss,140194062.4582666,1h
2025-08-22 01:00:00+00:00,2025-08-22 13:06:00+00:00,-1,0.58147,0.58147,loss,141596003.08284926,1h
2025-08-22 04:00:00+00:00,2025-08-22 07:55:00+00:00,-1,0.58128,0.58128,loss,143011963.11367777,1h
2025-08-22 10:00:00+00:00,2025-08-22 13:16:00+00:00,-1,0.5804600000000001,0.5815347500000001,loss,140124860.83884484,1h
2025-08-22 14:00:00+00:00,2025-08-22 14:01:00+00:00,1,0.5810299999999999,0.5820719642857143,win,144995930.2034491,1h
2025-08-25 06:00:00+00:00,2025-08-25 06:20:00+00:00,1,0.5867,0.5879820535714286,win,150042732.43581203,1h
2025-08-26 10:00:00+00:00,2025-08-27 03:50:00+00:00,1,0.5848099999999999,0.5848099999999999,loss,151543159.76017013,1h
2025-08-26 14:00:00+00:00,2025-08-26 21:05:00+00:00,1,0.58561,0.58561,loss,153058591.35777184,1h
2025-08-27 01:00:00+00:00,2025-08-27 07:29:00+00:00,-1,0.5854400000000001,0.5833199999999998,win,158397677.43189514,1h
2025-08-27 14:00:00+00:00,2025-08-27 16:32:00+00:00,1,0.58297,0.585170982142857,win,163923685.8122126,1h
2025-08-27 15:00:00+00:00,2025-08-28 14:21:00+00:00,1,0.58383,0.5878304464285715,win,169650796.27209818,1h
2025-08-28 00:00:00+00:00,2025-08-28 04:13:00+00:00,1,0.58609,0.58609,loss,171347304.23481917,1h
2025-08-28 03:00:00+00:00,2025-08-28 05:42:00+00:00,1,0.5864499999999999,0.5854080357142858,loss,167887150.15899247,1h
2025-08-28 08:00:00+00:00,2025-08-28 14:27:00+00:00,1,0.58621,0.5880964285714287,win,173741068.3985287,1h
2025-08-28 09:00:00+00:00,2025-08-29 14:16:00+00:00,1,0.5866699999999999,0.5898080357142854,win,179808208.21486324,1h
2025-08-28 11:00:00+00:00,2025-08-29 14:30:00+00:00,1,0.58741,0.5903058035714288,win,186086025.75332823,1h
2025-08-28 13:00:00+00:00,2025-08-28 13:41:00+00:00,1,0.58736,0.5866617142857142,loss,182310232.91861588,1h
2025-08-28 15:00:00+00:00,2025-09-01 08:58:00+00:00,1,0.58787,0.5914383928571432,win,188678354.191378,1h
2025-08-29 00:00:00+00:00,2025-08-29 01:21:00+00:00,1,0.5883299999999999,0.5883299999999999,loss,190565137.73329177,1h
2025-08-29 01:00:00+00:00,2025-08-29 09:36:00+00:00,1,0.5888,0.5888,loss,192470789.1106247,1h
2025-08-29 02:00:00+00:00,2025-08-31 21:06:00+00:00,1,0.58912,0.58912,loss,194395497.00173095,1h
2025-08-29 08:00:00+00:00,2025-08-29 11:13:00+00:00,1,0.5896699999999999,0.5884492499999999,loss,190475475.47846267,1h
2025-08-29 14:00:00+00:00,2025-08-31 21:04:00+00:00,1,0.58919,0.58919,loss,192380230.23324728,1h
2025-09-01 00:00:00+00:00,2025-09-01 01:36:00+00:00,1,0.58963,0.58963,loss,194304032.53557974,1h
2025-09-01 15:00:00+00:00,2025-09-02 01:31:00+00:00,1,0.5904299999999999,0.5895695357142857,loss,190372258.247687,1h
2025-09-01 20:00:00+00:00,2025-09-02 01:04:00+00:00,1,0.5904499999999999,0.5898274285714286,loss,186502657.96110418,1h
2025-09-02 00:00:00+00:00,2025-09-02 01:01:00+00:00,1,0.59049,0.5900504642857143,loss,182685765.6163348,1h
2025-09-02 01:00:00+00:00,2025-09-02 02:04:00+00:00,-1,0.59033,0.5890046428571427,win,189045565.7450992,1h
2025-09-02 04:00:00+00:00,2025-09-02 07:29:00+00:00,-1,0.5887300000000001,0.5866479464285714,win,195639569.63737804,1h
2025-09-02 06:00:00+00:00,2025-09-02 06:39:00+00:00,-1,0.5883,0.5888775714285714,loss,191657839.05573264,1h
2025-09-02 11:00:00+00:00,2025-09-02 12:01:00+00:00,-1,0.5855800000000001,0.5855800000000001,loss,193574417.44628996,1h
2025-09-02 12:00:00+00:00,2025-09-02 12:39:00+00:00,-1,0.58548,0.5840396428571426,win,200316155.3757451,1h
2025-09-02 22:00:00+00:00,2025-09-03 02:20:00+00:00,-1,0.5863,0.5863,loss,202319316.92950255,1h
2025-09-02 23:00:00+00:00,2025-09-03 02:20:00+00:00,-1,0.5863200000000001,0.5863200000000001,loss,204342510.09879756,1h
2025-09-03 00:00:00+00:00,2025-09-03 07:20:00+00:00,-1,0.58608,0.5842401785714286,win,211466881.4338523,1h
2025-09-03 13:00:00+00:00,2025-09-04 05:01:00+00:00,1,0.5867899999999999,0.5867899999999999,loss,213581550.24819082,1h
2025-09-03 15:00:00+00:00,2025-09-04 09:37:00+00:00,1,0.58753,0.5860268571428571,loss,209281310.92229837,1h
2025-09-03 22:00:00+00:00,2025-09-04 02:10:00+00:00,1,0.5878599999999999,0.5878599999999999,loss,211374124.03152135,1h
2025-09-04 00:00:00+00:00,2025-09-04 01:47:00+00:00,1,0.5881099999999999,0.5881099999999999,loss,213487865.27183655,1h
2025-09-05 06:00:00+00:00,2025-09-05 12:30:00+00:00,1,0.5865699999999999,0.5884702678571427,win,220932001.03670785,1h
2025-09-08 01:00:00+00:00,2025-09-08 07:02:00+00:00,1,0.5891099999999999,0.5917372321428569,win,228643677.5241251,1h
2025-09-08 04:00:00+00:00,2025-09-08 06:56:00+00:00,1,0.5899399999999999,0.5913277678571427,win,236605311.80776215,1h
2025-09-08 05:00:00+00:00,2025-09-08 07:03:00+00:00,1,0.59014,0.591899910714286,win,244853077.20582128,1h
2025-09-08 11:00:00+00:00,2025-09-08 16:41:00+00:00,1,0.5930599999999999,0.5930599999999999,loss,247301607.9778795,1h
2025-09-09 00:00:00+00:00,2025-09-09 01:26:00+00:00,1,0.59449,0.5937960357142857,loss,242283261.63082936,1h
2025-09-10 01:00:00+00:00,2025-09-10 01:30:00+00:00,1,0.59273,0.5921201071428571,loss,237356820.8868044,1h
2025-09-10 12:00:00+00:00,2025-09-10 12:52:00+00:00,1,0.59417,0.59417,loss,239730389.09567246,1h
2025-09-10 13:00:00+00:00,2025-09-10 19:14:00+00:00,1,0.5944299999999999,0.5944299999999999,loss,242127692.9866292,1h
2025-09-10 14:00:00+00:00,2025-09-11 01:00:00+00:00,1,0.59561,0.5935990714285714,loss,237260937.59402403,1h
2025-09-11 02:00:00+00:00,2025-09-11 05:55:00+00:00,1,0.59439,0.5932634642857143,loss,232473219.36191067,1h
2025-09-11 04:00:00+00:00,2025-09-11 05:14:00+00:00,1,0.59393,0.5933499642857143,loss,227742190.5345734,1h
2025-09-11 05:00:00+00:00,2025-09-11 07:32:00+00:00,-1,0.5937300000000001,0.5928732142857145,win,235647481.36341012,1h
2025-09-11 06:00:00+00:00,2025-09-11 11:27:00+00:00,-1,0.5932200000000001,0.5932200000000001,loss,238003956.1770442,1h
2025-09-11 08:00:00+00:00,2025-09-11 11:15:00+00:00,-1,0.5931700000000001,0.5931700000000001,loss,240383995.73881465,1h
2025-09-11 20:00:00+00:00,2025-09-11 21:10:00+00:00,1,0.59763,0.596982,loss,235500960.3394811,1h
2025-09-12 00:00:00+00:00,2025-09-12 00:18:00+00:00,1,0.59771,0.597225,loss,230691782.8336016,1h
2025-09-12 17:00:00+00:00,2025-09-15 06:23:00+00:00,1,0.5952599999999999,0.5952599999999999,loss,232998700.66193762,1h
2025-09-15 00:00:00+00:00,2025-09-15 00:28:00+00:00,1,0.5953999999999999,0.5950308214285714,loss,228208986.89293662,1h
2025-09-15 01:00:00+00:00,2025-09-15 06:19:00+00:00,1,0.5954699999999999,0.5954699999999999,loss,230491076.76186597,1h
2025-09-15 04:00:00+00:00,2025-09-15 06:17:00+00:00,1,0.59629,0.5955815357142857,loss,225815255.83869284,1h
2025-09-15 11:00:00+00:00,2025-09-15 12:18:00+00:00,1,0.59576,0.5967571428571429,win,233662736.36074695,1h
2025-09-15 18:00:00+00:00,2025-09-16 00:34:00+00:00,1,0.5974299999999999,0.5962742857142856,loss,228948692.62718493,1h
2025-09-16 06:00:00+00:00,2025-09-16 08:01:00+00:00,1,0.5969899999999999,0.5969899999999999,loss,231238179.55345678,1h
2025-09-16 10:00:00+00:00,2025-09-16 14:38:00+00:00,1,0.59729,0.59729,loss,233550561.34899136,1h
2025-09-16 12:00:00+00:00,2025-09-16 12:30:00+00:00,1,0.5977199999999999,0.596698,loss,228833393.88459098,1h
2025-09-16 15:00:00+00:00,2025-09-17 06:42:00+00:00,1,0.5980599999999999,0.5969442857142857,loss,224215334.95374194,1h
2025-09-17 09:00:00+00:00,2025-09-17 14:57:00+00:00,1,0.5973299999999999,0.5973299999999999,loss,226457488.30327937,1h
2025-09-17 23:00:00+00:00,2025-09-18 13:00:00+00:00,-1,0.59492,0.589159107142857,win,234373690.06237757,1h
2025-09-18 04:00:00+00:00,2025-09-18 06:11:00+00:00,-1,0.5925900000000001,0.5899304464285717,win,242554820.44262287,1h
2025-09-18 11:00:00+00:00,2025-09-18 13:34:00+00:00,-1,0.5905100000000001,0.5884983928571431,win,251014243.86188483,1h
2025-09-19 01:00:00+00:00,2025-09-19 03:21:00+00:00,-1,0.5884900000000001,0.5884900000000001,loss,253524386.30050367,1h
2025-09-19 04:00:00+00:00,2025-09-19 06:10:00+00:00,-1,0.5880200000000001,0.5861679464285716,win,262363701.5433117,1h
2025-09-19 10:00:00+00:00,2025-09-19 11:58:00+00:00,-1,0.58755,0.5860804464285715,win,271502099.53228515,1h
2025-09-19 11:00:00+00:00,2025-09-19 12:32:00+00:00,-1,0.58747,0.5857112499999998,win,280966298.16085774,1h
2025-09-19 18:00:00+00:00,2025-09-19 20:57:00+00:00,-1,0.58577,0.58577,loss,283775961.1424663,1h
2025-09-19 19:00:00+00:00,2025-09-21 21:04:00+00:00,-1,0.58575,0.5861347142857143,loss,277948979.34028125,1h
2025-09-23 00:00:00+00:00,2025-09-23 00:10:00+00:00,-1,0.58686,0.5864208035714285,win,287522501.2812433,1h
2025-09-23 01:00:00+00:00,2025-09-23 01:45:00+00:00,-1,0.58643,0.58643,loss,290397726.29405576,1h
2025-09-23 13:00:00+00:00,2025-09-24 02:06:00+00:00,-1,0.5862900000000001,0.5862900000000001,loss,293301703.55699635,1h
2025-09-23 14:00:00+00:00,2025-09-24 13:15:00+00:00,-1,0.5856600000000001,0.5822914285714287,win,303545560.0956043,1h
2025-09-23 16:00:00+00:00,2025-09-23 16:51:00+00:00,-1,0.5856300000000001,0.5861455357142857,loss,297354560.22279656,1h
2025-09-24 06:00:00+00:00,2025-09-24 07:43:00+00:00,-1,0.58569,0.58569,loss,300328105.82502455,1h
2025-09-24 07:00:00+00:00,2025-09-24 13:45:00+00:00,-1,0.5849700000000001,0.5816463392857145,win,310817067.1329845,1h
2025-09-24 16:00:00+00:00,2025-09-25 02:42:00+00:00,-1,0.5813,0.5820691785714285,loss,304518843.3245048,1h
2025-09-25 16:00:00+00:00,2025-09-25 17:27:00+00:00,-1,0.57755,0.5763992857142857,win,315111414.1669163,1h
2025-09-26 06:00:00+00:00,2025-09-26 07:47:00+00:00,-1,0.57681,0.5758904464285715,win,326055565.61169136,1h
2025-09-26 08:00:00+00:00,2025-09-26 13:04:00+00:00,-1,0.57613,0.5771973928571428,loss,319472782.69587,1h
2025-09-29 09:00:00+00:00,2025-09-29 21:31:00+00:00,-1,0.57911,0.5775872321428572,win,330602222.91998315,1h
2025-09-29 14:00:00+00:00,2025-09-30 03:02:00+00:00,-1,0.57815,0.57919075,loss,323926030.5648251,1h
2025-09-29 16:00:00+00:00,2025-09-30 01:02:00+00:00,-1,0.5785,0.5785,loss,327165290.8704734,1h
2025-09-29 20:00:00+00:00,2025-09-29 21:14:00+00:00,-1,0.57787,0.5784430714285714,loss,320505777.668257,1h
2025-09-30 05:00:00+00:00,2025-09-30 07:41:00+00:00,1,0.5791499999999999,0.5791499999999999,loss,323710835.44493955,1h
2025-09-30 07:00:00+00:00,2025-10-01 13:34:00+00:00,1,0.57965,0.5829041964285715,win,335015922.1490851,1h
2025-09-30 08:00:00+00:00,2025-10-02 06:24:00+00:00,1,0.5800099999999999,0.5837733035714285,win,346719282.9646356,1h
2025-10-01 00:00:00+00:00,2025-10-01 04:30:00+00:00,-1,0.57952,0.57952,loss,350186475.79428196,1h
2025-10-01 07:00:00+00:00,2025-10-01 10:09:00+00:00,1,0.5808399999999999,0.5808399999999999,loss,353688340.55222476,1h
2025-10-01 17:00:00+00:00,2025-10-01 21:05:00+00:00,1,0.58141,0.5806588571428571,loss,346519129.70171016,1h
2025-10-01 19:00:00+00:00,2025-10-01 21:05:00+00:00,1,0.5818,0.5810275357142858,loss,339497852.5867934,1h
2025-10-02 02:00:00+00:00,2025-10-02 13:43:00+00:00,1,0.58343,0.5810561785714285,loss,332679171.042718,1h
2025-10-02 05:00:00+00:00,2025-10-02 11:04:00+00:00,1,0.5829799999999999,0.5829799999999999,loss,336005962.75314516,1h
2025-10-03 00:00:00+00:00,2025-10-03 02:47:00+00:00,1,0.5819399999999999,0.5819399999999999,loss,339366022.3806766,1h
2025-10-03 06:00:00+00:00,2025-10-03 07:42:00+00:00,1,0.58183,0.5831463392857144,win,351179866.4953593,1h
2025-10-03 08:00:00+00:00,2025-10-05 21:04:00+00:00,1,0.58307,0.5817092857142858,loss,344104270.0313335,1h
2025-10-03 12:00:00+00:00,2025-10-03 13:32:00+00:00,1,0.58341,0.5828548928571429,loss,337095932.6545444,1h
2025-10-06 00:00:00+00:00,2025-10-06 08:11:00+00:00,1,0.58241,0.58241,loss,340466891.98108983,1h
2025-10-06 17:00:00+00:00,2025-10-06 21:12:00+00:00,1,0.5839599999999999,0.5833144285714286,loss,333550416.8861811,1h
2025-10-06 19:00:00+00:00,2025-10-06 19:58:00+00:00,1,0.58414,0.58414,loss,336885921.0550429,1h
2025-10-06 20:00:00+00:00,2025-10-06 21:05:00+00:00,1,0.5841999999999999,0.5838628928571429,loss,329942223.6888717,1h
2025-10-07 16:00:00+00:00,2025-10-08 01:00:00+00:00,-1,0.5804900000000001,0.5784749107142857,win,341449469.7060548,1h
