entry_time,direction,entry_price,sl,status,exit_time,exit_price,pnl
2026-01-02 08:17:00,LONG,1.57957,1.5493999999999999,CLOSED,2026-01-02 12:17:00,1.56917,-103.99999999999964
2026-01-02 09:21:00,LONG,1.57791,1.5476699999999999,CLOSED,2026-01-02 13:21:00,1.56883,-90.79999999999977
2026-01-02 10:03:00,LONG,1.57907,1.54891,CLOSED,2026-01-02 14:03:00,1.56897,-100.99999999999997
2026-01-02 10:18:00,LONG,1.57888,1.54802,CLOSED,2026-01-02 14:18:00,1.569,-98.8000000000011
2026-01-02 10:34:00,LONG,1.5785500000000001,1.54824,CLOSED,2026-01-02 14:34:00,1.56868,-98.70000000000046
2026-01-02 10:53:00,LONG,1.57852,1.54814,CLOSED,2026-01-02 14:53:00,1.5686,-99.19999999999929
2026-01-04 22:17:00,LONG,1.57768,1.54737,CLOSED,2026-01-05 02:17:00,1.56987,-78.09999999999873
2026-01-04 23:47:00,LONG,1.57954,1.54914,CLOSED,2026-01-05 03:47:00,1.57202,-75.1999999999997
2026-01-05 00:22:00,LONG,1.5812,1.55066,CLOSED,2026-01-05 04:22:00,1.57269,-85.10000000000018
2026-01-05 01:16:00,LONG,1.58063,1.55026,CLOSED,2026-01-05 05:16:00,1.57227,-83.59999999999923
2026-01-05 01:47:00,LONG,1.57976,1.54939,CLOSED,2026-01-05 05:47:00,1.57145,-83.10000000000039
2026-01-05 02:51:00,LONG,1.58144,1.5511599999999999,CLOSED,2026-01-05 06:51:00,1.57062,-108.20000000000051
2026-01-05 04:19:00,LONG,1.58251,1.5524499999999999,CLOSED,2026-01-05 08:19:00,1.56821,-142.9999999999998
2026-01-05 04:39:00,LONG,1.58242,1.55222,CLOSED,2026-01-05 08:39:00,1.56839,-140.29999999999987
2026-01-05 06:02:00,LONG,1.58171,1.55143,CLOSED,2026-01-05 10:02:00,1.5692,-125.10000000000021
2026-01-05 07:41:00,LONG,1.58005,1.54977,CLOSED,2026-01-05 11:41:00,1.56617,-138.79999999999893
2026-01-05 13:40:00,SHORT,1.55955,1.5897700000000001,CLOSED,2026-01-05 17:40:00,1.56311,-35.60000000000008
2026-01-05 14:31:00,SHORT,1.55772,1.5885,CLOSED,2026-01-05 18:31:00,1.5632,-54.799999999999294
2026-01-05 14:46:00,SHORT,1.55773,1.58812,CLOSED,2026-01-05 18:46:00,1.56211,-43.80000000000051
2026-01-05 15:49:00,SHORT,1.55579,1.58675,CLOSED,2026-01-05 19:49:00,1.56161,-58.19999999999936
2026-01-05 16:55:00,SHORT,1.55347,1.58376,CLOSED,2026-01-05 20:55:00,1.56323,-97.59999999999991
2026-01-05 18:52:00,SHORT,1.55236,1.58261,CLOSED,2026-01-05 22:52:00,1.56464,-122.8000000000007
2026-01-05 19:17:00,SHORT,1.55165,1.58179,CLOSED,2026-01-05 23:17:00,1.56517,-135.19999999999976
2026-01-05 21:27:00,SHORT,1.55397,1.5841,CLOSED,2026-01-06 01:27:00,1.56587,-119.00000000000021
2026-01-05 21:42:00,SHORT,1.55394,1.58417,CLOSED,2026-01-06 01:42:00,1.56557,-116.29999999999808
2026-01-05 23:04:00,SHORT,1.55548,1.58573,CLOSED,2026-01-06 03:04:00,1.56345,-79.70000000000033
2026-01-06 01:17:00,SHORT,1.55648,1.58708,CLOSED,2026-01-06 05:17:00,1.56327,-67.89999999999851
2026-01-06 02:07:00,SHORT,1.55462,1.5849900000000001,CLOSED,2026-01-06 06:07:00,1.5645,-98.8000000000011
2026-01-06 02:23:00,SHORT,1.55447,1.5848,CLOSED,2026-01-06 06:23:00,1.56392,-94.49999999999959
2026-01-06 04:48:00,SHORT,1.55417,1.58437,CLOSED,2026-01-06 08:48:00,1.56316,-89.90000000000053
2026-01-06 06:32:00,SHORT,1.55442,1.58456,CLOSED,2026-01-06 10:32:00,1.56377,-93.50000000000192
2026-01-06 07:18:00,SHORT,1.5533,1.58371,CLOSED,2026-01-06 11:18:00,1.5652,-119.00000000000021
2026-01-06 09:31:00,SHORT,1.55388,1.58483,CLOSED,2026-01-06 13:31:00,1.56423,-103.50000000000081
2026-01-06 11:49:00,SHORT,1.55446,1.58473,CLOSED,2026-01-06 15:49:00,1.56614,-116.80000000000135
2026-01-06 13:01:00,SHORT,1.55523,1.5858,CLOSED,2026-01-06 17:01:00,1.56729,-120.60000000000181
2026-01-06 13:46:00,SHORT,1.55405,1.58456,CLOSED,2026-01-06 17:46:00,1.56705,-130.00000000000122
2026-01-06 14:31:00,SHORT,1.55417,1.58476,CLOSED,2026-01-06 18:31:00,1.56736,-131.90000000000035
2026-01-06 15:36:00,SHORT,1.55669,1.5869,CLOSED,2026-01-06 19:36:00,1.56701,-103.20000000000107
2026-01-07 05:37:00,SHORT,1.5544,1.58464,CLOSED,2026-01-07 09:37:00,1.56481,-104.1000000000003
2026-01-07 06:50:00,SHORT,1.55354,1.58378,CLOSED,2026-01-07 10:50:00,1.56474,-112.000000000001
2026-01-07 07:34:00,SHORT,1.55444,1.58477,CLOSED,2026-01-07 11:34:00,1.56569,-112.49999999999983
2026-01-07 08:02:00,SHORT,1.55498,1.5853300000000001,CLOSED,2026-01-07 12:02:00,1.56496,-99.79999999999878
2026-01-07 09:09:00,SHORT,1.55546,1.58575,CLOSED,2026-01-07 13:09:00,1.56544,-99.79999999999878
2026-01-07 09:40:00,SHORT,1.55479,1.5849900000000001,CLOSED,2026-01-07 13:40:00,1.56396,-91.70000000000122
2026-01-07 09:57:00,SHORT,1.55492,1.5849900000000001,CLOSED,2026-01-07 13:57:00,1.56403,-91.09999999999951
2026-01-07 10:32:00,SHORT,1.55497,1.58507,CLOSED,2026-01-07 14:32:00,1.56483,-98.5999999999998
2026-01-07 11:09:00,SHORT,1.55559,1.5857,CLOSED,2026-01-07 15:09:00,1.56519,-96.00000000000053
2026-01-07 17:31:00,LONG,1.57606,1.54572,CLOSED,2026-01-07 21:31:00,1.56794,-81.20000000000127
2026-01-07 18:06:00,LONG,1.57612,1.54595,CLOSED,2026-01-07 22:06:00,1.56734,-87.8000000000001
2026-01-07 18:43:00,LONG,1.57658,1.5465,CLOSED,2026-01-07 22:43:00,1.56721,-93.70000000000101
2026-01-07 19:38:00,LONG,1.57741,1.54729,CLOSED,2026-01-07 23:38:00,1.56753,-98.79999999999889
2026-01-07 19:53:00,LONG,1.57743,1.54722,CLOSED,2026-01-07 23:53:00,1.56719,-102.40000000000026
2026-01-07 20:47:00,LONG,1.57764,1.54752,CLOSED,2026-01-08 00:47:00,1.56762,-100.19999999999918
2026-01-07 22:14:00,LONG,1.57739,1.54701,CLOSED,2026-01-08 02:14:00,1.56915,-82.40000000000025
2026-01-07 22:35:00,LONG,1.5769900000000001,1.54642,CLOSED,2026-01-08 02:35:00,1.56885,-81.40000000000036
2026-01-08 00:47:00,LONG,1.57762,1.54741,CLOSED,2026-01-08 04:47:00,1.56715,-104.69999999999979
2026-01-08 01:02:00,LONG,1.57775,1.54714,CLOSED,2026-01-08 05:02:00,1.56707,-106.80000000000022
2026-01-08 01:48:00,LONG,1.57907,1.5487199999999999,CLOSED,2026-01-08 05:48:00,1.5668,-122.70000000000003
2026-01-08 02:03:00,LONG,1.57895,1.54879,CLOSED,2026-01-08 06:03:00,1.56661,-123.40000000000018
2026-01-08 02:47:00,LONG,1.57833,1.54822,CLOSED,2026-01-08 06:47:00,1.56592,-124.10000000000032
2026-01-08 03:49:00,LONG,1.5769900000000001,1.54677,CLOSED,2026-01-08 07:49:00,1.56579,-112.000000000001
2026-01-08 12:12:00,LONG,1.57755,1.54748,CLOSED,2026-01-08 16:12:00,1.56931,-82.40000000000025
2026-01-08 12:38:00,LONG,1.57706,1.5468899999999999,CLOSED,2026-01-08 16:38:00,1.56885,-82.09999999999829
2026-01-08 13:02:00,LONG,1.577,1.54685,CLOSED,2026-01-08 17:02:00,1.56858,-84.19999999999872
2026-01-08 13:23:00,LONG,1.57669,1.54663,CLOSED,2026-01-08 17:23:00,1.56784,-88.50000000000024
2026-01-08 14:27:00,LONG,1.58002,1.54997,CLOSED,2026-01-08 18:27:00,1.56854,-114.79999999999934
2026-01-08 15:34:00,LONG,1.57969,1.54924,CLOSED,2026-01-08 19:34:00,1.56941,-102.80000000000067
2026-01-08 16:17:00,LONG,1.57925,1.54895,CLOSED,2026-01-08 20:17:00,1.56991,-93.40000000000126
2026-01-08 17:20:00,LONG,1.57785,1.54775,CLOSED,2026-01-08 21:20:00,1.56955,-82.99999999999974
2026-01-08 18:16:00,LONG,1.57842,1.54821,CLOSED,2026-01-08 22:16:00,1.56845,-99.70000000000034
2026-01-08 19:36:00,LONG,1.57949,1.5493,CLOSED,2026-01-08 23:36:00,1.569,-104.9000000000011
2026-01-08 19:52:00,LONG,1.57965,1.54954,CLOSED,2026-01-08 23:52:00,1.56892,-107.29999999999906
2026-01-08 20:32:00,LONG,1.57927,1.54916,CLOSED,2026-01-09 00:32:00,1.56986,-94.09999999999918
2026-01-08 21:35:00,LONG,1.57891,1.54816,CLOSED,2026-01-09 01:35:00,1.5707,-82.1000000000005
2026-01-08 21:50:00,LONG,1.57847,1.54834,CLOSED,2026-01-09 01:50:00,1.57073,-77.4000000000008
2026-01-08 22:05:00,LONG,1.57771,1.54694,CLOSED,2026-01-09 02:05:00,1.57195,-57.59999999999987
2026-01-08 22:49:00,LONG,1.57816,1.54787,CLOSED,2026-01-09 02:49:00,1.57205,-61.1000000000006
2026-01-08 23:22:00,LONG,1.57879,1.54868,CLOSED,2026-01-09 03:22:00,1.57192,-68.69999999999932
2026-01-09 00:24:00,LONG,1.57919,1.54904,CLOSED,2026-01-09 04:24:00,1.57278,-64.10000000000026
2026-01-09 00:48:00,LONG,1.5800400000000001,1.54952,CLOSED,2026-01-09 04:48:00,1.57236,-76.80000000000132
2026-01-09 01:16:00,LONG,1.5804,1.55018,CLOSED,2026-01-09 05:16:00,1.57281,-75.89999999999986
2026-01-09 01:33:00,LONG,1.58096,1.55046,CLOSED,2026-01-09 05:33:00,1.57365,-73.09999999999928
2026-01-09 03:33:00,LONG,1.58192,1.55173,CLOSED,2026-01-09 07:33:00,1.57489,-70.30000000000092
2026-01-09 04:44:00,LONG,1.58251,1.55241,CLOSED,2026-01-09 08:44:00,1.57635,-61.60000000000166
2026-01-09 05:16:00,LONG,1.58281,1.55273,CLOSED,2026-01-09 09:16:00,1.57624,-65.69999999999965
2026-01-09 06:23:00,LONG,1.58402,1.55352,CLOSED,2026-01-09 10:23:00,1.57695,-70.6999999999991
2026-01-09 06:43:00,LONG,1.58378,1.55343,CLOSED,2026-01-09 10:43:00,1.57651,-72.69999999999888
2026-01-09 08:20:00,LONG,1.58583,1.55517,CLOSED,2026-01-09 12:20:00,1.57641,-94.19999999999985
2026-01-09 08:50:00,LONG,1.58628,1.55595,CLOSED,2026-01-09 12:50:00,1.57668,-95.99999999999831
2026-01-09 09:05:00,LONG,1.58632,1.55574,CLOSED,2026-01-09 13:05:00,1.57602,-102.99999999999976
2026-01-09 09:33:00,LONG,1.5864800000000001,1.55632,CLOSED,2026-01-09 13:33:00,1.57524,-112.40000000000138
2026-01-09 11:12:00,LONG,1.58645,1.55626,CLOSED,2026-01-09 15:12:00,1.58087,-55.79999999999919
2026-01-09 12:04:00,LONG,1.58575,1.5555999999999999,CLOSED,2026-01-09 16:04:00,1.57901,-67.39999999999968
2026-01-09 14:16:00,LONG,1.58889,1.55721,CLOSED,2026-01-09 18:16:00,1.58037,-85.19999999999861
2026-01-09 16:50:00,LONG,1.59064,1.5605,CLOSED,2026-01-09 20:50:00,1.57879,-118.50000000000138
2026-01-09 17:35:00,LONG,1.59012,1.55997,CLOSED,2026-01-09 21:35:00,1.57907,-110.50000000000004
2026-01-09 17:50:00,LONG,1.59002,1.55996,CLOSED,2026-01-09 21:50:00,1.5794,-106.20000000000074
2026-01-09 18:05:00,LONG,1.59045,1.55999,CLOSED,2026-01-09 22:05:00,,
2026-01-09 19:04:00,LONG,1.58899,1.5587199999999999,CLOSED,2026-01-09 23:04:00,,
2026-01-09 19:47:00,LONG,1.58883,1.55865,CLOSED,2026-01-09 23:47:00,,
2026-01-09 20:48:00,LONG,1.58882,1.55854,CLOSED,2026-01-10 00:48:00,,
2026-01-09 21:07:00,LONG,1.58879,1.5587,CLOSED,2026-01-10 01:07:00,,
2026-01-11 22:49:00,LONG,1.59046,1.56041,CLOSED,2026-01-12 02:49:00,1.5791,-113.60000000000036
2026-01-11 23:04:00,LONG,1.59013,1.55983,CLOSED,2026-01-12 03:04:00,1.57991,-102.20000000000118
2026-01-11 23:40:00,LONG,1.59136,1.56113,CLOSED,2026-01-12 03:40:00,1.58031,-110.50000000000004
2026-01-12 01:12:00,LONG,1.58547,1.55515,CLOSED,2026-01-12 05:12:00,1.5812,-42.69999999999996
2026-01-12 01:48:00,LONG,1.5871,1.5568,CLOSED,2026-01-12 05:48:00,1.5804,-66.99999999999929
2026-01-12 02:03:00,LONG,1.58735,1.55667,CLOSED,2026-01-12 06:03:00,1.58016,-71.90000000000029
2026-01-12 04:29:00,LONG,1.59133,1.56117,CLOSED,2026-01-12 08:29:00,1.57825,-130.7999999999998
2026-01-12 05:02:00,LONG,1.59083,1.56075,CLOSED,2026-01-12 09:02:00,1.57821,-126.20000000000076
2026-01-12 06:35:00,LONG,1.58994,1.55966,CLOSED,2026-01-12 10:35:00,1.57955,-103.899999999999
2026-01-12 06:54:00,LONG,1.58997,1.5598,CLOSED,2026-01-12 10:54:00,1.57879,-111.8000000000019
2026-01-12 08:01:00,LONG,1.58774,1.5571599999999999,CLOSED,2026-01-12 12:01:00,1.57906,-86.80000000000021
2026-01-12 08:16:00,LONG,1.58808,1.55788,CLOSED,2026-01-12 12:16:00,1.57823,-98.49999999999915
2026-01-12 08:48:00,LONG,1.58727,1.55688,CLOSED,2026-01-12 12:48:00,1.57875,-85.19999999999861
2026-01-12 09:08:00,LONG,1.58772,1.55749,CLOSED,2026-01-12 13:08:00,1.5775,-102.20000000000118
2026-01-12 10:02:00,LONG,1.58884,1.55859,CLOSED,2026-01-12 14:02:00,1.5786,-102.40000000000026
2026-01-12 11:11:00,LONG,1.58796,1.55783,CLOSED,2026-01-12 15:11:00,1.57944,-85.20000000000083
2026-01-12 12:17:00,LONG,1.58856,1.55815,CLOSED,2026-01-12 16:17:00,1.58047,-80.89999999999931
2026-01-12 12:34:00,LONG,1.58836,1.5581,CLOSED,2026-01-12 16:34:00,1.58116,-72.00000000000095
2026-01-12 13:47:00,LONG,1.58719,1.55707,CLOSED,2026-01-12 17:47:00,1.58078,-64.10000000000026
2026-01-12 14:38:00,LONG,1.58984,1.55952,CLOSED,2026-01-12 18:38:00,1.58107,-87.69999999999945
2026-01-12 15:17:00,LONG,1.58919,1.55854,CLOSED,2026-01-12 19:17:00,1.5814,-77.90000000000185
2026-01-12 16:19:00,LONG,1.59041,1.56027,CLOSED,2026-01-12 20:19:00,1.58132,-90.90000000000043
2026-01-12 19:27:00,LONG,1.59118,1.56106,CLOSED,2026-01-12 23:27:00,1.58048,-106.99999999999932
2026-01-12 19:50:00,LONG,1.59127,1.5611599999999999,CLOSED,2026-01-12 23:50:00,1.58022,-110.50000000000004
2026-01-12 22:02:00,LONG,1.59098,1.55924,CLOSED,2026-01-13 02:02:00,1.58497,-60.100000000000705
2026-01-12 22:22:00,LONG,1.59077,1.56017,CLOSED,2026-01-13 02:22:00,1.58447,-62.99999999999972
2026-01-12 22:46:00,LONG,1.59091,1.56062,CLOSED,2026-01-13 02:46:00,1.58679,-41.20000000000124
2026-01-12 23:19:00,LONG,1.59148,1.55895,CLOSED,2026-01-13 03:19:00,1.58658,-48.99999999999905
2026-01-12 23:46:00,LONG,1.58962,1.55921,CLOSED,2026-01-13 03:46:00,1.58744,-21.800000000000708
2026-01-13 00:46:00,LONG,1.59163,1.5613,CLOSED,2026-01-13 04:46:00,1.58799,-36.40000000000087
2026-01-13 03:18:00,LONG,1.59664,1.56643,CLOSED,2026-01-13 07:18:00,1.58874,-79.00000000000018
2026-01-13 05:19:00,LONG,1.5975300000000001,1.5671599999999999,CLOSED,2026-01-13 09:19:00,1.58911,-84.20000000000094
2026-01-13 05:34:00,LONG,1.5973600000000001,1.56728,CLOSED,2026-01-13 09:34:00,1.58849,-88.70000000000155
2026-01-13 05:58:00,LONG,1.59787,1.5675999999999999,CLOSED,2026-01-13 09:58:00,1.58873,-91.39999999999927
2026-01-13 07:32:00,LONG,1.5979700000000001,1.56764,CLOSED,2026-01-13 11:32:00,1.58876,-92.10000000000163
2026-01-13 10:31:00,LONG,1.59876,1.56841,CLOSED,2026-01-13 14:31:00,1.58855,-102.10000000000052
2026-01-13 11:58:00,LONG,1.59855,1.56841,CLOSED,2026-01-13 15:58:00,1.58953,-90.19999999999806
2026-01-13 12:46:00,LONG,1.59905,1.5686499999999999,CLOSED,2026-01-13 16:46:00,1.59101,-80.40000000000047
2026-01-13 13:33:00,LONG,1.59742,1.56581,CLOSED,2026-01-13 17:33:00,1.5909,-65.20000000000081
2026-01-13 14:04:00,LONG,1.59849,1.56812,CLOSED,2026-01-13 18:04:00,1.59005,-84.40000000000003
2026-01-13 14:57:00,LONG,1.59913,1.56886,CLOSED,2026-01-13 18:57:00,1.59028,-88.50000000000024
2026-01-13 15:18:00,LONG,1.5999,1.5693,CLOSED,2026-01-13 19:18:00,1.59085,-90.50000000000003
2026-01-13 16:35:00,LONG,1.60116,1.57096,CLOSED,2026-01-13 20:35:00,1.59151,-96.49999999999936
2026-01-13 17:22:00,LONG,1.60084,1.5707,CLOSED,2026-01-13 21:22:00,1.5914,-94.40000000000114
2026-01-13 18:50:00,LONG,1.60042,1.57025,CLOSED,2026-01-13 22:50:00,1.59137,-90.50000000000003
2026-01-13 19:52:00,LONG,1.60114,1.57107,CLOSED,2026-01-13 23:52:00,1.59185,-92.9000000000002
2026-01-13 20:33:00,LONG,1.60121,1.57107,CLOSED,2026-01-14 00:33:00,1.59123,-99.800000000001
2026-01-13 21:19:00,LONG,1.60138,1.5712599999999999,CLOSED,2026-01-14 01:19:00,1.59418,-72.00000000000095
2026-01-13 23:51:00,LONG,1.60164,1.57149,CLOSED,2026-01-14 03:51:00,1.5913,-103.40000000000016
2026-01-14 00:52:00,LONG,1.60162,1.57129,CLOSED,2026-01-14 04:52:00,1.5921,-95.19999999999973
2026-01-14 01:47:00,LONG,1.60351,1.57285,CLOSED,2026-01-14 05:47:00,1.59325,-102.59999999999935
2026-01-14 02:04:00,LONG,1.60311,1.5729,CLOSED,2026-01-14 06:04:00,1.59302,-100.89999999999932
2026-01-14 02:32:00,LONG,1.60232,1.57212,CLOSED,2026-01-14 06:32:00,1.59315,-91.69999999999901
2026-01-14 03:03:00,LONG,1.6013600000000001,1.5709,CLOSED,2026-01-14 07:03:00,1.59142,-99.4000000000006
2026-01-14 04:01:00,LONG,1.60147,1.5712599999999999,CLOSED,2026-01-14 08:01:00,1.59177,-97.00000000000043
2026-01-14 04:34:00,LONG,1.60206,1.57179,CLOSED,2026-01-14 08:34:00,1.58949,-125.6999999999997
2026-01-14 04:52:00,LONG,1.6021,1.57191,CLOSED,2026-01-14 08:52:00,1.58961,-124.90000000000111
2026-01-14 05:08:00,LONG,1.60186,1.57163,CLOSED,2026-01-14 09:08:00,1.58877,-130.90000000000046
2026-01-14 05:49:00,LONG,1.60317,1.57296,CLOSED,2026-01-14 09:49:00,1.58817,-149.99999999999903
2026-01-14 07:02:00,LONG,1.60141,1.57112,CLOSED,2026-01-14 11:02:00,1.58687,-145.39999999999998
2026-01-14 07:18:00,LONG,1.60148,1.57112,CLOSED,2026-01-14 11:18:00,1.58751,-139.7000000000004
2026-01-14 07:51:00,LONG,1.60135,1.57105,CLOSED,2026-01-14 11:51:00,1.58781,-135.40000000000109
2026-01-14 08:06:00,LONG,1.60115,1.57013,CLOSED,2026-01-14 12:06:00,1.58566,-154.90000000000003
2026-01-14 08:32:00,LONG,1.60046,1.56864,CLOSED,2026-01-14 12:32:00,1.58585,-146.1000000000001
2026-01-14 09:17:00,LONG,1.59818,1.5667,CLOSED,2026-01-14 13:17:00,1.58599,-121.89999999999924
2026-01-14 10:02:00,LONG,1.59746,1.56689,CLOSED,2026-01-14 14:02:00,1.58648,-109.80000000000211
2026-01-14 11:17:00,LONG,1.59756,1.56733,CLOSED,2026-01-14 15:17:00,1.58356,-140.0000000000001
2026-01-14 11:47:00,LONG,1.59788,1.56568,CLOSED,2026-01-14 15:47:00,1.5819,-159.79999999999882
2026-01-15 00:19:00,LONG,1.59478,1.56441,CLOSED,2026-01-15 04:19:00,1.5854,-93.80000000000166
2026-01-15 00:36:00,LONG,1.5952,1.56491,CLOSED,2026-01-15 04:36:00,1.58625,-89.50000000000014
2026-01-15 02:47:00,LONG,1.59477,1.56467,CLOSED,2026-01-15 06:47:00,1.58637,-83.99999999999963
2026-01-15 04:01:00,LONG,1.59507,1.56478,CLOSED,2026-01-15 08:01:00,1.58597,-90.99999999999886
2026-01-15 04:40:00,LONG,1.59567,1.56544,CLOSED,2026-01-15 08:40:00,1.58625,-94.19999999999985
2026-01-15 06:50:00,LONG,1.59621,1.56586,CLOSED,2026-01-15 10:50:00,1.58465,-115.60000000000015
2026-01-15 08:48:00,LONG,1.59691,1.5664,CLOSED,2026-01-15 12:48:00,1.58586,-110.50000000000004
2026-01-15 09:04:00,LONG,1.59676,1.5662,CLOSED,2026-01-15 13:04:00,1.58605,-107.09999999999997
2026-01-15 09:47:00,LONG,1.59379,1.56301,CLOSED,2026-01-15 13:47:00,1.58765,-61.40000000000035
2026-01-15 10:03:00,LONG,1.59369,1.56344,CLOSED,2026-01-15 14:03:00,1.58873,-49.600000000000755
2026-01-15 11:03:00,LONG,1.59455,1.56434,CLOSED,2026-01-15 15:03:00,1.58666,-78.89999999999952
2026-01-15 11:32:00,LONG,1.5948,1.56462,CLOSED,2026-01-15 15:32:00,1.58593,-88.69999999999933
2026-01-15 12:09:00,LONG,1.5955300000000001,1.56539,CLOSED,2026-01-15 16:09:00,1.58517,-103.60000000000147
2026-01-15 13:10:00,LONG,1.59575,1.56554,CLOSED,2026-01-15 17:10:00,1.58505,-106.99999999999932
2026-01-15 14:17:00,LONG,1.59751,1.5664799999999999,CLOSED,2026-01-15 18:17:00,1.58511,-123.99999999999966
2026-01-15 15:05:00,LONG,1.59678,1.56627,CLOSED,2026-01-15 19:05:00,1.58532,-114.60000000000025
2026-01-15 15:47:00,LONG,1.59526,1.56473,CLOSED,2026-01-15 19:47:00,1.58555,-97.09999999999886
2026-01-15 16:47:00,LONG,1.59491,1.56464,CLOSED,2026-01-15 20:47:00,1.58603,-88.79999999999998
2026-01-15 18:05:00,LONG,1.59491,1.56475,CLOSED,2026-01-15 22:05:00,1.58577,-91.40000000000148
2026-01-15 18:36:00,LONG,1.5949,1.56476,CLOSED,2026-01-15 22:36:00,1.58582,-90.79999999999977
2026-01-15 20:09:00,LONG,1.59518,1.56511,CLOSED,2026-01-16 00:09:00,1.58545,-97.30000000000017
2026-01-15 22:12:00,LONG,1.59569,1.56553,CLOSED,2026-01-16 02:12:00,1.58537,-103.20000000000107
2026-01-15 22:36:00,LONG,1.59582,1.5657699999999999,CLOSED,2026-01-16 02:36:00,1.58397,-118.49999999999916
2026-01-16 00:33:00,SHORT,1.57596,1.6061,CLOSED,2026-01-16 04:33:00,1.58187,-59.10000000000082
2026-01-16 03:50:00,SHORT,1.57145,1.60193,CLOSED,2026-01-16 07:50:00,1.58142,-99.70000000000034
2026-01-16 04:20:00,SHORT,1.57225,1.60253,CLOSED,2026-01-16 08:20:00,1.5818,-95.50000000000169
2026-01-16 04:53:00,SHORT,1.5728,1.6029200000000001,CLOSED,2026-01-16 08:53:00,1.58157,-87.69999999999945
2026-01-16 06:14:00,SHORT,1.57389,1.60409,CLOSED,2026-01-16 10:14:00,1.58157,-76.79999999999909
2026-01-16 06:32:00,SHORT,1.57394,1.60432,CLOSED,2026-01-16 10:32:00,1.58107,-71.30000000000081
2026-01-16 06:51:00,SHORT,1.57436,1.60449,CLOSED,2026-01-16 10:51:00,1.58116,-67.99999999999918
2026-01-16 08:04:00,SHORT,1.5719,1.60254,CLOSED,2026-01-16 12:04:00,1.58146,-95.60000000000014
2026-01-16 09:17:00,SHORT,1.5715,1.60164,CLOSED,2026-01-16 13:17:00,1.58085,-93.50000000000192
2026-01-16 09:37:00,SHORT,1.57131,1.60167,CLOSED,2026-01-16 13:37:00,1.58067,-93.60000000000035
2026-01-16 10:31:00,SHORT,1.57106,1.60129,CLOSED,2026-01-16 14:31:00,1.58081,-97.50000000000148
2026-01-16 12:02:00,SHORT,1.57121,1.60171,CLOSED,2026-01-16 16:02:00,1.5801,-88.90000000000065
2026-01-16 12:49:00,SHORT,1.57168,1.60196,CLOSED,2026-01-16 16:49:00,1.58015,-84.69999999999978
2026-01-16 13:58:00,SHORT,1.5703,1.60047,CLOSED,2026-01-16 17:58:00,1.58137,-110.69999999999914
2026-01-16 14:14:00,SHORT,1.57046,1.60104,CLOSED,2026-01-16 18:14:00,1.58188,-114.19999999999986
2026-01-16 16:31:00,SHORT,1.57057,1.60097,CLOSED,2026-01-16 20:31:00,1.58085,-102.80000000000067
2026-01-16 17:04:00,SHORT,1.57065,1.6009200000000001,CLOSED,2026-01-16 21:04:00,1.58079,-101.39999999999816
2026-01-16 17:33:00,SHORT,1.57096,1.60116,CLOSED,2026-01-16 21:33:00,1.58081,-98.50000000000136
